ACA.PA-shares,ACA.PA-total,AI.PA-shares,AI.PA-total,AIR.PA-shares,AIR.PA-total,BN.PA-shares,BN.PA-total,BNP.PA-shares,BNP.PA-total,CS.PA-shares,CS.PA-total,DG.PA-shares,DG.PA-total,DSY.PA-shares,DSY.PA-total,EL.PA-shares,EL.PA-total,KER.PA-shares,KER.PA-total,MC.PA-shares,MC.PA-total,OR.PA-shares,OR.PA-total,RI.PA-shares,RI.PA-total,RMS.PA-shares,RMS.PA-total,SAF.PA-shares,SAF.PA-total,SAN.PA-shares,SAN.PA-total,STLAM.MI-shares,STLAM.MI-total,STMPA.PA-shares,STMPA.PA-total,SU.PA-shares,SU.PA-total,TTE.PA-shares,TTE.PA-total,cashflow,host-timestamp,last-news,market-timestamp,nbr-news-displayed,news-mode,request 1,request 10,request 2,request 3,request 4,request 5,request 6,request 7,request 8,request 9,selected-company,selected-graph,selected-news
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809098.002254,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-12 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809100.956102,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-13 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809104.013266,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-14 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809407.0407,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-16 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809409.986226,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-17 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809412.983019,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-18 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718809716.028742,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810027.040741,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-21 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810030.946105,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-22 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810034.00667,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-23 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810337.008599,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-25 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810340.0091,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-26 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810342.992112,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-27 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810345.997505,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-28 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810648.062834,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-30 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810651.995818,TotalEnergies: Berenberg remonte son objectif de cours,2024-05-31 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810654.958647,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-01 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810958.031665,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-02 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810960.964312,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-03 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718810964.015135,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-04 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811267.016218,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-06 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811269.987464,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-07 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811273.007972,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-08 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811275.970754,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-09 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811578.040755,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-11 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811581.951453,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-12 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811585.026122,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-13 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811887.957716,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-14 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811890.948492,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-15 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718811894.003286,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-16 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812197.061572,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-18 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812200.020204,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812202.974945,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812205.953236,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812507.994398,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812511.974046,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812514.995315,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812817.992356,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812820.976387,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718812823.951889,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718813127.006179,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718813129.965557,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718813132.956899,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718813135.974853,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,1718813438.018275,TotalEnergies: Berenberg remonte son objectif de cours,2024-06-19 02:00:00+02:00,1000,news-description,,,,,,,,,,,MC.PA,tab-market,"ST-Micro prend +3,8% ce 1er mars, s'adjugeant ainsi +3,9% en hebdo : tout s'est joué ce vendredi et le cours soulève la résistance  des 43,2E du 12 février: les prochains objectifs à la hausse se situent vers 45E (résistance oblique moyen terme) puis 46,8E, le zénith du 15 décembre 2023."
